date,location,new_cases,new_deaths,total_cases,total_deaths,incubationDateStart,incubationDateEnd,maxtempC,mintempC,FeelsLikeC,HeatIndexC,WindChillC,humidity,tempC
2020-02-29 00:00:00,Lebanon,0.0,,2,,2020-02-15 00:00:00,2020-02-22 00:00:00,16.5,13.0,14.0,14.0,14.0,68.5,16.5
2020-03-01 00:00:00,Lebanon,0.0,,2,,2020-02-16 00:00:00,2020-02-23 00:00:00,16.0,12.5,13.5,14.0,13.5,68.5,16.0
2020-03-02 00:00:00,Lebanon,8.0,,10,,2020-02-17 00:00:00,2020-02-24 00:00:00,16.0,12.0,13.5,14.0,13.5,69.0,16.0
2020-03-03 00:00:00,Lebanon,3.0,,13,,2020-02-18 00:00:00,2020-02-25 00:00:00,16.0,12.0,13.5,14.0,13.5,67.5,16.0
2020-03-04 00:00:00,Lebanon,0.0,,13,,2020-02-19 00:00:00,2020-02-26 00:00:00,16.0,12.0,13.0,14.0,13.0,69.5,16.0
2020-03-05 00:00:00,Lebanon,0.0,,13,,2020-02-20 00:00:00,2020-02-27 00:00:00,16.0,12.0,13.0,14.0,13.0,67.5,16.0
2020-03-06 00:00:00,Lebanon,3.0,,16,,2020-02-21 00:00:00,2020-02-28 00:00:00,16.0,12.0,13.5,14.0,13.5,67.0,16.0
2020-03-07 00:00:00,Lebanon,6.0,,22,,2020-02-22 00:00:00,2020-02-29 00:00:00,16.0,12.0,13.5,14.0,13.5,67.5,16.0
2020-03-08 00:00:00,Lebanon,6.0,,28,,2020-02-23 00:00:00,2020-03-01 00:00:00,16.0,11.5,13.5,14.0,13.5,66.5,16.0
2020-03-09 00:00:00,Lebanon,4.0,,32,,2020-02-24 00:00:00,2020-03-02 00:00:00,16.0,10.0,13.5,14.0,13.5,67.5,16.0
2020-03-10 00:00:00,Lebanon,9.0,,41,,2020-02-25 00:00:00,2020-03-03 00:00:00,16.0,9.5,13.5,14.5,13.5,68.5,16.0
2020-03-11 00:00:00,Lebanon,0.0,,41,1.0,2020-02-26 00:00:00,2020-03-04 00:00:00,16.0,9.5,13.5,14.5,13.5,68.0,16.0
2020-03-12 00:00:00,Lebanon,25.0,2.0,66,3.0,2020-02-27 00:00:00,2020-03-05 00:00:00,16.5,10.5,14.0,15.0,14.0,64.0,16.5
2020-03-13 00:00:00,Lebanon,0.0,0.0,66,3.0,2020-02-28 00:00:00,2020-03-06 00:00:00,17.0,10.5,13.5,14.5,13.5,66.0,17.0
2020-03-14 00:00:00,Lebanon,11.0,0.0,77,3.0,2020-02-29 00:00:00,2020-03-07 00:00:00,16.5,10.5,13.5,14.5,13.5,70.5,16.5
2020-03-15 00:00:00,Lebanon,16.0,0.0,93,3.0,2020-03-01 00:00:00,2020-03-08 00:00:00,17.5,11.5,14.5,15.5,14.5,69.5,17.5
2020-03-16 00:00:00,Lebanon,6.0,0.0,99,3.0,2020-03-02 00:00:00,2020-03-09 00:00:00,18.5,12.5,15.5,16.5,15.5,69.5,18.5
2020-03-17 00:00:00,Lebanon,10.0,0.0,109,3.0,2020-03-03 00:00:00,2020-03-10 00:00:00,18.5,14.0,16.0,16.5,16.0,69.5,18.5
2020-03-17 00:00:00,Liberia,,,1,,2020-03-03 00:00:00,2020-03-10 00:00:00,30.5,27.0,33.0,33.0,28.0,80.0,30.5
2020-03-05 00:00:00,Liechtenstein,,,1,,2020-02-20 00:00:00,2020-02-27 00:00:00,9.0,-1.0,2.0,4.5,2.0,80.0,9.0
2020-03-06 00:00:00,Liechtenstein,0.0,,1,,2020-02-21 00:00:00,2020-02-28 00:00:00,6.0,-1.0,1.5,3.0,1.5,83.5,6.0
2020-03-07 00:00:00,Liechtenstein,0.0,,1,,2020-02-22 00:00:00,2020-02-29 00:00:00,6.0,-2.5,-1.0,2.5,-1.0,80.0,6.0
2020-03-08 00:00:00,Liechtenstein,0.0,,1,,2020-02-23 00:00:00,2020-03-01 00:00:00,4.5,-2.5,-3.0,0.5,-3.0,83.5,4.5
2020-03-09 00:00:00,Liechtenstein,0.0,,1,,2020-02-24 00:00:00,2020-03-02 00:00:00,4.5,-4.5,-4.0,0.0,-4.0,84.0,4.5
2020-03-10 00:00:00,Liechtenstein,0.0,,1,,2020-02-25 00:00:00,2020-03-03 00:00:00,2.5,-5.0,-4.0,-0.5,-4.0,85.0,2.5
2020-03-11 00:00:00,Liechtenstein,0.0,,1,,2020-02-26 00:00:00,2020-03-04 00:00:00,2.0,-5.5,-4.5,-1.5,-4.5,85.0,2.0
2020-03-12 00:00:00,Liechtenstein,0.0,,1,,2020-02-27 00:00:00,2020-03-05 00:00:00,3.0,-5.0,-4.5,-1.0,-4.5,84.0,3.0
2020-03-13 00:00:00,Liechtenstein,3.0,,4,,2020-02-28 00:00:00,2020-03-06 00:00:00,3.0,-5.0,-3.5,-0.5,-3.5,85.0,3.0
2020-03-14 00:00:00,Liechtenstein,0.0,,4,,2020-02-29 00:00:00,2020-03-07 00:00:00,3.0,-5.0,-3.0,-0.5,-3.0,88.0,3.0
2020-03-15 00:00:00,Liechtenstein,0.0,,4,,2020-03-01 00:00:00,2020-03-08 00:00:00,3.0,-5.0,-3.0,-1.0,-3.0,88.0,3.0
2020-03-16 00:00:00,Liechtenstein,3.0,,7,,2020-03-02 00:00:00,2020-03-09 00:00:00,3.0,-5.0,-3.0,-1.0,-3.0,88.0,3.0
2020-03-17 00:00:00,Liechtenstein,0.0,,7,,2020-03-03 00:00:00,2020-03-10 00:00:00,2.5,-5.0,-3.5,-1.0,-3.5,90.5,2.5
2020-02-28 00:00:00,Lithuania,,,1,,2020-02-14 00:00:00,2020-02-21 00:00:00,4.5,-1.0,-1.0,2.5,-1.0,83.0,4.5
2020-02-29 00:00:00,Lithuania,0.0,,1,,2020-02-15 00:00:00,2020-02-22 00:00:00,5.0,-1.0,-1.5,2.5,-1.5,82.5,5.0
2020-03-01 00:00:00,Lithuania,0.0,,1,,2020-02-16 00:00:00,2020-02-23 00:00:00,5.0,-0.5,-1.5,3.0,-1.5,82.5,5.0
2020-03-02 00:00:00,Lithuania,0.0,,1,,2020-02-17 00:00:00,2020-02-24 00:00:00,5.0,0.0,-1.5,3.0,-1.5,82.5,5.0
2020-03-03 00:00:00,Lithuania,0.0,,1,,2020-02-18 00:00:00,2020-02-25 00:00:00,5.0,-0.5,-2.0,2.5,-2.0,83.0,5.0
2020-03-04 00:00:00,Lithuania,0.0,,1,,2020-02-19 00:00:00,2020-02-26 00:00:00,5.0,0.0,-2.0,2.0,-2.0,82.5,5.0
2020-03-05 00:00:00,Lithuania,0.0,,1,,2020-02-20 00:00:00,2020-02-27 00:00:00,5.0,-0.5,-2.0,2.0,-2.0,82.0,5.0
2020-03-06 00:00:00,Lithuania,0.0,,1,,2020-02-21 00:00:00,2020-02-28 00:00:00,4.5,-0.5,-2.5,2.0,-2.5,82.0,4.5
2020-03-07 00:00:00,Lithuania,0.0,,1,,2020-02-22 00:00:00,2020-02-29 00:00:00,4.0,-1.0,-2.5,1.5,-2.5,82.0,4.0
2020-03-08 00:00:00,Lithuania,0.0,,1,,2020-02-23 00:00:00,2020-03-01 00:00:00,4.0,-0.5,-2.5,1.5,-2.5,82.5,4.0
2020-03-09 00:00:00,Lithuania,0.0,,1,,2020-02-24 00:00:00,2020-03-02 00:00:00,4.0,-0.5,-2.5,1.5,-2.5,83.5,4.0
2020-03-10 00:00:00,Lithuania,0.0,,1,,2020-02-25 00:00:00,2020-03-03 00:00:00,4.0,-0.5,-2.0,1.5,-2.0,84.5,4.0
2020-03-11 00:00:00,Lithuania,0.0,,1,,2020-02-26 00:00:00,2020-03-04 00:00:00,5.5,0.5,-1.0,3.0,-1.0,84.5,5.5
2020-03-12 00:00:00,Lithuania,2.0,,3,,2020-02-27 00:00:00,2020-03-05 00:00:00,6.0,1.5,0.5,4.0,0.5,84.5,6.0
2020-03-13 00:00:00,Lithuania,0.0,,3,,2020-02-28 00:00:00,2020-03-06 00:00:00,6.5,2.0,2.0,4.0,2.0,84.5,6.5
2020-03-14 00:00:00,Lithuania,3.0,,6,,2020-02-29 00:00:00,2020-03-07 00:00:00,6.5,2.5,2.0,4.5,2.0,85.5,6.5
2020-03-15 00:00:00,Lithuania,3.0,,9,,2020-03-01 00:00:00,2020-03-08 00:00:00,7.0,3.0,2.0,5.0,2.0,86.5,7.0
2020-03-16 00:00:00,Lithuania,5.0,,14,,2020-03-02 00:00:00,2020-03-09 00:00:00,7.0,3.0,2.5,5.0,2.5,85.5,7.0
2020-03-17 00:00:00,Lithuania,3.0,,17,,2020-03-03 00:00:00,2020-03-10 00:00:00,7.0,3.0,2.5,5.0,2.5,84.5,7.0
2020-03-02 00:00:00,Luxembourg,,,1,,2020-02-17 00:00:00,2020-02-24 00:00:00,8.0,4.0,1.5,5.5,1.5,82.5,8.0
2020-03-03 00:00:00,Luxembourg,0.0,,1,,2020-02-18 00:00:00,2020-02-25 00:00:00,8.0,4.0,1.5,5.5,1.5,82.5,8.0
2020-03-04 00:00:00,Luxembourg,0.0,,1,,2020-02-19 00:00:00,2020-02-26 00:00:00,8.0,2.5,1.5,5.5,1.5,84.0,8.0
2020-03-05 00:00:00,Luxembourg,0.0,,1,,2020-02-20 00:00:00,2020-02-27 00:00:00,8.0,2.5,1.5,5.5,1.5,85.0,8.0
2020-03-06 00:00:00,Luxembourg,0.0,,1,,2020-02-21 00:00:00,2020-02-28 00:00:00,7.0,1.0,0.0,4.0,0.0,84.0,7.0
2020-03-07 00:00:00,Luxembourg,1.0,,2,,2020-02-22 00:00:00,2020-02-29 00:00:00,8.0,2.5,1.5,5.5,1.5,85.0,8.0
2020-03-08 00:00:00,Luxembourg,0.0,,2,,2020-02-23 00:00:00,2020-03-01 00:00:00,8.0,3.5,1.5,6.0,1.5,85.0,8.0
2020-03-09 00:00:00,Luxembourg,0.0,,2,,2020-02-24 00:00:00,2020-03-02 00:00:00,7.0,3.0,1.0,5.0,1.0,85.0,7.0
2020-03-10 00:00:00,Luxembourg,3.0,,5,,2020-02-25 00:00:00,2020-03-03 00:00:00,5.5,1.5,0.0,3.5,0.0,85.0,5.5
2020-03-11 00:00:00,Luxembourg,0.0,,5,,2020-02-26 00:00:00,2020-03-04 00:00:00,5.5,0.5,-0.5,3.0,-0.5,85.5,5.5
2020-03-12 00:00:00,Luxembourg,12.0,,17,,2020-02-27 00:00:00,2020-03-05 00:00:00,6.0,1.5,0.5,3.5,0.5,86.0,6.0
2020-03-13 00:00:00,Luxembourg,0.0,,17,,2020-02-28 00:00:00,2020-03-06 00:00:00,6.5,2.5,1.0,4.5,1.0,86.0,6.5
2020-03-14 00:00:00,Luxembourg,21.0,,38,1.0,2020-02-29 00:00:00,2020-03-07 00:00:00,7.0,2.5,1.0,4.5,1.0,86.0,7.0
2020-03-15 00:00:00,Luxembourg,0.0,0.0,38,1.0,2020-03-01 00:00:00,2020-03-08 00:00:00,7.0,2.5,1.0,4.5,1.0,86.0,7.0
2020-03-16 00:00:00,Luxembourg,0.0,0.0,38,1.0,2020-03-02 00:00:00,2020-03-09 00:00:00,7.0,2.5,1.0,4.5,1.0,86.0,7.0
2020-03-17 00:00:00,Luxembourg,43.0,0.0,81,1.0,2020-03-03 00:00:00,2020-03-10 00:00:00,7.0,2.5,1.5,5.0,1.5,86.0,7.0
2020-01-26 00:00:00,Malaysia,,,3,,2020-01-12 00:00:00,2020-01-19 00:00:00,34.0,23.0,30.5,30.5,27.0,74.5,34.0
2020-01-27 00:00:00,Malaysia,1.0,,4,,2020-01-13 00:00:00,2020-01-20 00:00:00,34.0,23.5,31.0,31.0,27.5,74.0,34.0
2020-01-28 00:00:00,Malaysia,0.0,,4,,2020-01-14 00:00:00,2020-01-21 00:00:00,34.0,24.0,31.0,31.0,27.5,73.5,34.0
2020-01-29 00:00:00,Malaysia,0.0,,4,,2020-01-15 00:00:00,2020-01-22 00:00:00,34.0,24.0,31.0,31.0,28.0,73.0,34.0
2020-01-30 00:00:00,Malaysia,3.0,,7,,2020-01-16 00:00:00,2020-01-23 00:00:00,34.0,24.0,31.0,31.0,28.0,73.0,34.0
2020-01-31 00:00:00,Malaysia,1.0,,8,,2020-01-17 00:00:00,2020-01-24 00:00:00,34.0,24.0,31.0,31.0,28.0,73.0,34.0
2020-02-01 00:00:00,Malaysia,0.0,,8,,2020-01-18 00:00:00,2020-01-25 00:00:00,34.0,24.0,31.0,31.0,28.0,72.0,34.0
2020-02-02 00:00:00,Malaysia,0.0,,8,,2020-01-19 00:00:00,2020-01-26 00:00:00,34.0,24.0,31.0,31.0,28.0,72.0,34.0
2020-02-03 00:00:00,Malaysia,0.0,,8,,2020-01-20 00:00:00,2020-01-27 00:00:00,34.0,24.0,31.0,31.0,28.0,72.0,34.0
2020-02-04 00:00:00,Malaysia,2.0,,10,,2020-01-21 00:00:00,2020-01-28 00:00:00,34.0,24.0,31.0,31.0,28.0,72.0,34.0
2020-02-05 00:00:00,Malaysia,0.0,,10,,2020-01-22 00:00:00,2020-01-29 00:00:00,33.5,24.0,31.0,31.0,28.0,73.0,33.5
2020-02-06 00:00:00,Malaysia,2.0,,12,,2020-01-23 00:00:00,2020-01-30 00:00:00,32.5,24.0,31.0,31.0,27.5,77.5,32.5
2020-02-07 00:00:00,Malaysia,2.0,,14,,2020-01-24 00:00:00,2020-01-31 00:00:00,32.0,23.5,30.5,30.5,27.0,78.0,32.0
2020-02-08 00:00:00,Malaysia,1.0,,15,,2020-01-25 00:00:00,2020-02-01 00:00:00,32.0,23.5,30.0,30.0,27.0,78.0,32.0
2020-02-09 00:00:00,Malaysia,2.0,,17,,2020-01-26 00:00:00,2020-02-02 00:00:00,32.0,23.5,30.0,30.0,27.0,78.0,32.0
2020-02-10 00:00:00,Malaysia,1.0,,18,,2020-01-27 00:00:00,2020-02-03 00:00:00,32.0,23.0,30.0,30.0,27.0,78.0,32.0
2020-02-11 00:00:00,Malaysia,0.0,,18,,2020-01-28 00:00:00,2020-02-04 00:00:00,32.5,23.0,30.0,30.0,27.0,75.0,32.5
2020-02-12 00:00:00,Malaysia,0.0,,18,,2020-01-29 00:00:00,2020-02-05 00:00:00,33.0,23.0,30.0,30.0,27.0,73.0,33.0
2020-02-13 00:00:00,Malaysia,0.0,,18,,2020-01-30 00:00:00,2020-02-06 00:00:00,33.5,23.0,30.0,30.0,27.0,71.5,33.5
2020-02-14 00:00:00,Malaysia,1.0,,19,,2020-01-31 00:00:00,2020-02-07 00:00:00,33.5,23.0,30.0,30.0,27.0,71.5,33.5
2020-02-15 00:00:00,Malaysia,2.0,,21,,2020-02-01 00:00:00,2020-02-08 00:00:00,34.0,23.0,30.0,30.0,27.0,71.0,34.0
2020-02-16 00:00:00,Malaysia,1.0,,22,,2020-02-02 00:00:00,2020-02-09 00:00:00,33.5,23.0,30.0,30.0,27.0,71.0,33.5
2020-02-17 00:00:00,Malaysia,0.0,,22,,2020-02-03 00:00:00,2020-02-10 00:00:00,33.0,23.0,30.0,30.0,27.0,71.5,33.0
2020-02-18 00:00:00,Malaysia,0.0,,22,,2020-02-04 00:00:00,2020-02-11 00:00:00,33.0,23.0,30.0,30.0,27.0,72.5,33.0
2020-02-19 00:00:00,Malaysia,0.0,,22,,2020-02-05 00:00:00,2020-02-12 00:00:00,33.5,23.0,30.0,30.0,27.0,74.0,33.5
2020-02-20 00:00:00,Malaysia,0.0,,22,,2020-02-06 00:00:00,2020-02-13 00:00:00,34.0,23.0,30.0,30.0,27.0,75.0,34.0
2020-02-21 00:00:00,Malaysia,0.0,,22,,2020-02-07 00:00:00,2020-02-14 00:00:00,33.5,23.0,30.5,30.5,27.0,76.0,33.5
2020-02-22 00:00:00,Malaysia,0.0,,22,,2020-02-08 00:00:00,2020-02-15 00:00:00,33.5,23.0,31.0,31.0,27.0,76.0,33.5
2020-02-23 00:00:00,Malaysia,0.0,,22,,2020-02-09 00:00:00,2020-02-16 00:00:00,32.5,23.0,31.0,31.0,27.0,78.0,32.5
2020-02-24 00:00:00,Malaysia,0.0,,22,,2020-02-10 00:00:00,2020-02-17 00:00:00,33.5,23.0,31.0,31.0,27.0,78.0,33.5
2020-02-25 00:00:00,Malaysia,0.0,,22,,2020-02-11 00:00:00,2020-02-18 00:00:00,33.5,23.5,31.0,31.0,27.0,76.5,33.5
2020-02-26 00:00:00,Malaysia,0.0,,22,,2020-02-12 00:00:00,2020-02-19 00:00:00,33.5,23.0,31.0,31.0,27.0,76.5,33.5
2020-02-27 00:00:00,Malaysia,0.0,,22,,2020-02-13 00:00:00,2020-02-20 00:00:00,33.5,23.0,31.0,31.0,27.5,76.5,33.5
2020-02-28 00:00:00,Malaysia,2.0,,24,,2020-02-14 00:00:00,2020-02-21 00:00:00,33.0,23.0,31.0,31.0,27.5,74.0,33.0
2020-02-29 00:00:00,Malaysia,0.0,,24,,2020-02-15 00:00:00,2020-02-22 00:00:00,33.0,23.0,31.0,31.0,27.5,71.0,33.0
2020-03-01 00:00:00,Malaysia,0.0,,24,,2020-02-16 00:00:00,2020-02-23 00:00:00,33.0,23.0,31.0,31.0,28.0,69.5,33.0
2020-03-02 00:00:00,Malaysia,0.0,,24,,2020-02-17 00:00:00,2020-02-24 00:00:00,33.5,23.0,30.5,30.5,28.0,69.5,33.5
2020-03-03 00:00:00,Malaysia,5.0,,29,,2020-02-18 00:00:00,2020-02-25 00:00:00,33.5,23.0,30.5,30.5,28.0,68.5,33.5
2020-03-04 00:00:00,Malaysia,21.0,,50,,2020-02-19 00:00:00,2020-02-26 00:00:00,34.0,23.0,31.0,31.0,28.0,68.0,34.0
2020-03-05 00:00:00,Malaysia,0.0,,50,,2020-02-20 00:00:00,2020-02-27 00:00:00,34.5,23.0,31.0,31.0,28.0,68.0,34.5
2020-03-06 00:00:00,Malaysia,5.0,,55,,2020-02-21 00:00:00,2020-02-28 00:00:00,35.5,23.0,31.0,31.0,28.5,67.5,35.5
2020-03-07 00:00:00,Malaysia,28.0,,83,,2020-02-22 00:00:00,2020-02-29 00:00:00,36.0,23.5,31.5,31.5,29.0,66.5,36.0
2020-03-08 00:00:00,Malaysia,10.0,,93,,2020-02-23 00:00:00,2020-03-01 00:00:00,36.0,24.0,31.5,31.5,29.0,66.5,36.0
2020-03-09 00:00:00,Malaysia,0.0,,93,,2020-02-24 00:00:00,2020-03-02 00:00:00,36.0,24.0,32.0,32.0,29.0,65.5,36.0
2020-03-10 00:00:00,Malaysia,24.0,,117,,2020-02-25 00:00:00,2020-03-03 00:00:00,36.0,24.0,32.0,32.0,29.0,65.5,36.0
2020-03-11 00:00:00,Malaysia,12.0,,129,,2020-02-26 00:00:00,2020-03-04 00:00:00,36.0,24.0,32.0,32.0,29.0,65.5,36.0
2020-03-12 00:00:00,Malaysia,0.0,,129,,2020-02-27 00:00:00,2020-03-05 00:00:00,36.0,24.0,31.5,31.5,28.5,67.5,36.0
2020-03-13 00:00:00,Malaysia,0.0,,129,,2020-02-28 00:00:00,2020-03-06 00:00:00,35.5,24.0,31.0,31.0,28.0,70.0,35.5
2020-03-14 00:00:00,Malaysia,68.0,,197,,2020-02-29 00:00:00,2020-03-07 00:00:00,35.0,24.0,31.0,31.0,28.0,72.5,35.0
2020-03-15 00:00:00,Malaysia,41.0,,238,,2020-03-01 00:00:00,2020-03-08 00:00:00,34.5,24.0,31.0,31.0,28.0,74.5,34.5
2020-03-16 00:00:00,Malaysia,315.0,,553,,2020-03-02 00:00:00,2020-03-09 00:00:00,34.5,24.0,31.0,31.0,28.0,75.0,34.5
2020-03-17 00:00:00,Malaysia,0.0,,553,,2020-03-03 00:00:00,2020-03-10 00:00:00,34.5,24.0,31.0,31.0,28.0,75.0,34.5
2020-03-08 00:00:00,Maldives,,,2,,2020-02-23 00:00:00,2020-03-01 00:00:00,28.0,27.5,31.0,31.0,28.0,77.5,28.0
2020-03-09 00:00:00,Maldives,2.0,,4,,2020-02-24 00:00:00,2020-03-02 00:00:00,28.0,28.0,31.0,31.0,28.0,76.0,28.0
2020-03-10 00:00:00,Maldives,0.0,,4,,2020-02-25 00:00:00,2020-03-03 00:00:00,28.0,28.0,31.0,31.0,28.0,74.5,28.0
2020-03-11 00:00:00,Maldives,4.0,,8,,2020-02-26 00:00:00,2020-03-04 00:00:00,28.0,28.0,31.0,31.0,28.0,74.0,28.0
2020-03-12 00:00:00,Maldives,0.0,,8,,2020-02-27 00:00:00,2020-03-05 00:00:00,28.0,28.0,31.0,31.0,28.0,73.5,28.0
2020-03-13 00:00:00,Maldives,0.0,,8,,2020-02-28 00:00:00,2020-03-06 00:00:00,28.0,28.0,31.0,31.0,28.0,72.5,28.0
2020-03-14 00:00:00,Maldives,1.0,,9,,2020-02-29 00:00:00,2020-03-07 00:00:00,28.0,28.0,31.0,31.0,28.0,71.0,28.0
2020-03-15 00:00:00,Maldives,1.0,,10,,2020-03-01 00:00:00,2020-03-08 00:00:00,28.0,28.0,31.0,31.0,28.0,69.5,28.0
2020-03-16 00:00:00,Maldives,3.0,,13,,2020-03-02 00:00:00,2020-03-09 00:00:00,28.5,28.0,31.0,31.0,28.0,67.5,28.5
2020-03-17 00:00:00,Maldives,0.0,,13,,2020-03-03 00:00:00,2020-03-10 00:00:00,28.5,28.0,31.0,31.0,28.0,67.5,28.5
2020-03-08 00:00:00,Malta,,,3,,2020-02-23 00:00:00,2020-03-01 00:00:00,16.0,14.0,14.0,15.0,14.0,76.0,16.0
2020-03-09 00:00:00,Malta,0.0,,3,,2020-02-24 00:00:00,2020-03-02 00:00:00,16.0,14.0,14.5,15.0,14.5,76.0,16.0
2020-03-10 00:00:00,Malta,1.0,,4,,2020-02-25 00:00:00,2020-03-03 00:00:00,16.0,14.0,14.5,15.0,14.5,75.5,16.0
2020-03-11 00:00:00,Malta,0.0,,4,,2020-02-26 00:00:00,2020-03-04 00:00:00,16.0,14.0,14.5,15.0,14.5,73.5,16.0
2020-03-12 00:00:00,Malta,2.0,,6,,2020-02-27 00:00:00,2020-03-05 00:00:00,16.0,13.5,14.0,15.0,14.0,71.5,16.0
2020-03-13 00:00:00,Malta,3.0,,9,,2020-02-28 00:00:00,2020-03-06 00:00:00,16.5,13.5,14.5,15.0,14.5,73.5,16.5
2020-03-14 00:00:00,Malta,3.0,,12,,2020-02-29 00:00:00,2020-03-07 00:00:00,16.5,13.0,14.0,15.0,14.0,72.0,16.5
2020-03-15 00:00:00,Malta,0.0,,12,,2020-03-01 00:00:00,2020-03-08 00:00:00,16.0,13.0,13.0,14.5,13.0,71.5,16.0
2020-03-16 00:00:00,Malta,9.0,,21,,2020-03-02 00:00:00,2020-03-09 00:00:00,15.0,13.0,12.0,14.0,12.0,71.0,15.0
2020-03-17 00:00:00,Malta,9.0,,30,,2020-03-03 00:00:00,2020-03-10 00:00:00,15.0,11.5,12.0,14.0,12.0,71.5,15.0
2020-03-08 00:00:00,Martinique,,,2,,2020-02-23 00:00:00,2020-03-01 00:00:00,27.0,22.5,26.5,26.5,24.5,76.5,27.0
2020-03-09 00:00:00,Martinique,0.0,,2,,2020-02-24 00:00:00,2020-03-02 00:00:00,27.0,22.0,26.0,26.0,24.0,76.0,27.0
2020-03-10 00:00:00,Martinique,0.0,,2,,2020-02-25 00:00:00,2020-03-03 00:00:00,26.5,22.0,26.0,26.0,24.0,76.0,26.5
2020-03-11 00:00:00,Martinique,1.0,,3,,2020-02-26 00:00:00,2020-03-04 00:00:00,26.5,21.0,26.0,26.0,24.0,74.5,26.5
2020-03-12 00:00:00,Martinique,0.0,,3,,2020-02-27 00:00:00,2020-03-05 00:00:00,26.5,22.0,26.0,26.0,24.5,74.0,26.5
2020-03-13 00:00:00,Martinique,1.0,,4,,2020-02-28 00:00:00,2020-03-06 00:00:00,26.5,21.0,26.0,26.0,24.0,74.0,26.5
2020-03-14 00:00:00,Martinique,2.0,,6,,2020-02-29 00:00:00,2020-03-07 00:00:00,27.0,20.5,26.0,26.0,24.5,73.5,27.0
2020-03-15 00:00:00,Martinique,4.0,,10,,2020-03-01 00:00:00,2020-03-08 00:00:00,27.0,20.5,26.0,26.0,24.5,73.0,27.0
2020-03-16 00:00:00,Martinique,5.0,,15,,2020-03-02 00:00:00,2020-03-09 00:00:00,27.0,20.5,26.0,26.0,24.5,73.0,27.0
2020-03-17 00:00:00,Martinique,1.0,,16,,2020-03-03 00:00:00,2020-03-10 00:00:00,27.0,21.0,26.0,26.0,25.0,73.0,27.0
2020-03-15 00:00:00,Mauritania,,,1,,2020-03-01 00:00:00,2020-03-08 00:00:00,33.0,22.0,27.0,27.0,27.0,25.0,33.0
2020-03-16 00:00:00,Mauritania,0.0,,1,,2020-03-02 00:00:00,2020-03-09 00:00:00,33.0,22.0,27.0,27.0,27.0,27.0,33.0
2020-03-17 00:00:00,Mauritania,0.0,,1,,2020-03-03 00:00:00,2020-03-10 00:00:00,33.0,22.0,27.0,27.0,27.0,29.0,33.0
2020-03-15 00:00:00,Mayotte,,,1,,2020-03-01 00:00:00,2020-03-08 00:00:00,29.0,28.0,33.0,33.0,29.0,72.0,29.0
2020-03-16 00:00:00,Mayotte,0.0,,1,,2020-03-02 00:00:00,2020-03-09 00:00:00,29.0,28.0,33.0,33.0,29.0,72.0,29.0
2020-03-17 00:00:00,Mayotte,0.0,,1,,2020-03-03 00:00:00,2020-03-10 00:00:00,29.5,28.0,33.0,33.0,29.0,73.0,29.5
2020-02-29 00:00:00,Mexico,,,2,,2020-02-15 00:00:00,2020-02-22 00:00:00,29.0,14.5,20.5,20.5,21.0,42.0,29.0
2020-03-01 00:00:00,Mexico,0.0,,2,,2020-02-16 00:00:00,2020-02-23 00:00:00,30.5,15.5,21.5,21.5,22.5,39.0,30.5
2020-03-02 00:00:00,Mexico,3.0,,5,,2020-02-17 00:00:00,2020-02-24 00:00:00,31.0,16.0,22.0,22.0,23.0,38.0,31.0
2020-03-03 00:00:00,Mexico,0.0,,5,,2020-02-18 00:00:00,2020-02-25 00:00:00,29.5,16.0,21.5,21.5,22.5,38.0,29.5
2020-03-04 00:00:00,Mexico,0.0,,5,,2020-02-19 00:00:00,2020-02-26 00:00:00,28.0,15.0,20.5,20.5,21.0,42.5,28.0
2020-03-05 00:00:00,Mexico,0.0,,5,,2020-02-20 00:00:00,2020-02-27 00:00:00,27.0,14.0,19.5,20.0,19.5,45.5,27.0
2020-03-06 00:00:00,Mexico,0.0,,5,,2020-02-21 00:00:00,2020-02-28 00:00:00,27.0,13.5,19.5,20.5,19.5,42.5,27.0
2020-03-07 00:00:00,Mexico,0.0,,5,,2020-02-22 00:00:00,2020-02-29 00:00:00,28.0,13.5,20.0,20.5,20.0,40.5,28.0
2020-03-08 00:00:00,Mexico,2.0,,7,,2020-02-23 00:00:00,2020-03-01 00:00:00,28.0,15.0,20.5,21.0,21.0,40.0,28.0
2020-03-09 00:00:00,Mexico,0.0,,7,,2020-02-24 00:00:00,2020-03-02 00:00:00,28.0,15.0,20.5,21.0,21.0,37.5,28.0
2020-03-10 00:00:00,Mexico,0.0,,7,,2020-02-25 00:00:00,2020-03-03 00:00:00,27.0,15.0,20.5,21.0,21.0,37.5,27.0
2020-03-11 00:00:00,Mexico,0.0,,7,,2020-02-26 00:00:00,2020-03-04 00:00:00,28.0,15.0,21.0,21.5,21.0,37.5,28.0
2020-03-12 00:00:00,Mexico,4.0,,11,,2020-02-27 00:00:00,2020-03-05 00:00:00,28.0,16.0,22.0,22.5,22.0,35.0,28.0
2020-03-13 00:00:00,Mexico,1.0,,12,,2020-02-28 00:00:00,2020-03-06 00:00:00,28.0,16.0,22.0,22.5,22.0,35.0,28.0
2020-03-14 00:00:00,Mexico,14.0,,26,,2020-02-29 00:00:00,2020-03-07 00:00:00,28.5,16.0,22.0,22.5,22.0,35.0,28.5
